lat,long,gps_alt,sats,total acc,gyro,gyro 1,gyro 2,baro altitude,baro pressure,temp,humid,addres,dist,last gps,time ms,,,
37.297775,-3.683874,729.8,10,0,0,0,0,1640.1,832.59,40.36,34.35,0,-1,1204,3198997,0,0,0
37.297775,-3.683874,729.8,10,0,0,0,0,1643.7,832.22,40.42,34.25,0,-1,1304,3199097,0,0,0
37.297775,-3.683874,729.8,10,0,0,0,0,1665.4,830,40.15,34.26,0,-1,1405,3199198,0,0,0
37.297775,-3.683874,729.8,10,0,0,0,0,1646.7,831.91,40.38,34.33,0,-1,1505,3199298,0,0,0
37.297775,-3.683874,729.8,10,0,0,0,0,1658.9,830.66,40.24,34.26,0,-1,1605,3199398,0,0,0
37.297775,-3.683874,729.8,10,0,0,0,0,1659.2,830.63,40.22,34.26,0,-1,1705,3199498,0,0,0
37.297775,-3.683874,729.8,10,0,0,0,0,1662.6,830.29,40.29,34.37,0,-1,1810,3199603,0,0,0
37.297771,-3.684024,729.8,10,0,0,0,0,1656.8,830.88,40.47,34.23,12345674,-1,31,3199711,0,0,0
37.297771,-3.684024,732.1,10,0,0,0,0,1666.2,829.92,40.47,34.29,12345671,257.09,31,3199811,0,0,0
37.297771,-3.684024,732.1,10,0,0,0,0,1661.8,830.37,40.45,34.31,12345672,252.31,131,3199911,0,0,0
37.297771,-3.684024,732.1,10,0,0,0,0,1669.3,829.6,40.31,34.21,12345673,258.71,231,3200011,0,0,0
37.297771,-3.684024,732.1,10,0,0,0,0,1665.3,830.01,40.27,34.24,12345674,3.06,330,3200110,0,0,0
37.297771,-3.684024,732.1,10,0,0,0,0,1682.3,828.27,40.36,34.24,12345671,263.54,430,3200210,0,0,0
37.297771,-3.684024,732.1,10,0,0,0,0,1683.3,828.17,40.44,34.27,12345672,256.6,530,3200310,0,0,0
37.297771,-3.684024,732.1,10,0,0,0,0,1680,828.51,40.49,34.21,12345673,259.25,661,3200441,0,0,0
37.297771,-3.684024,732.1,10,0,0,0,0,1691.2,827.36,40.33,34.22,12345674,2.79,762,3200542,0,0,0
37.297771,-3.684024,732.1,10,0,0,0,0,1681.1,828.39,40.49,34.23,12345671,267.91,862,3200642,0,0,0
37.297771,-3.684024,732.1,10,0,0,0,0,1711.2,825.33,40.27,34.27,12345672,262.36,962,3200742,0,0,0
37.297771,-3.684024,732.1,10,0,0,0,0,1699,826.57,40.42,34.21,12345673,267.05,1062,3200842,0,0,0
37.297771,-3.684024,732.1,10,0,0,0,0,1689.4,827.55,40.36,34.24,12345674,3.56,1162,3200942,0,0,0
37.297771,-3.684024,732.1,10,0,0,0,0,1700.8,826.39,40.33,34.23,12345671,266.11,1262,3201042,0,0,0
37.297771,-3.684024,732.1,10,0,0,0,0,1697.5,826.72,40.31,34.28,12345672,265.56,1362,3201142,0,0,0
37.297771,-3.684024,732.1,10,0,0,0,0,1709.8,825.47,40.35,34.25,12345673,271.69,1483,3201263,0,0,0
37.297771,-3.684024,732.1,10,0,0,0,0,1705.8,825.88,40.31,34.31,12345674,3.11,1583,3201363,0,0,0
37.297771,-3.684024,732.1,10,0,0,0,0,1697.9,826.68,40.47,34.18,12345671,275.71,1684,3201464,0,0,0
37.297771,-3.684024,732.1,10,0,0,0,0,1709.5,825.5,40.24,34.2,12345672,267.95,1784,3201564,0,0,0
37.297882,-3.684038,732.1,10,0,0,0,0,1711.3,825.32,40.45,34.2,12345673,273.45,30,3201665,0,0,0
37.297882,-3.684038,739.1,12,0,0,0,0,1708.3,825.62,40.24,34.28,12345674,3.34,31,3201766,0,0,0
37.297882,-3.684038,739.1,12,0,0,0,0,1721.8,824.25,40.27,34.19,12345671,284.77,155,3201890,0,0,0
37.297882,-3.684038,739.1,12,0,0,0,0,1713.3,825.11,40.35,34.3,0,-1,247,3201982,0,0,0
37.297882,-3.684038,739.1,12,0,0,0,0,1719.4,824.49,40.27,34.27,0,-1,366,3202101,0,0,0
37.297882,-3.684038,739.1,12,0,0,0,0,1715.4,824.9,40.36,34.19,0,-1,466,3202201,0,0,0
37.297882,-3.684038,739.1,12,0,0,0,0,1718.4,824.59,40.33,34.28,0,-1,566,3202301,0,0,0
37.297882,-3.684038,739.1,12,0,0,0,0,1709.3,825.52,40.44,34.2,0,-1,666,3202401,0,0,0
37.297882,-3.684038,739.1,12,0,0,0,0,1718.3,824.61,40.4,34.34,0,-1,766,3202501,0,0,0
37.297882,-3.684038,739.1,12,0,0,0,0,1728.2,823.6,40.44,34.21,0,-1,866,3202601,0,0,0
37.297977,-3.684034,739.1,12,0,0,0,0,1728.4,823.58,40.24,34.24,0,-1,23,3202702,0,0,0
37.297977,-3.684034,741.3,11,0,0,0,0,1720.9,824.34,40.38,34.27,0,-1,22,3202802,0,0,0
37.297977,-3.684034,741.3,11,0,0,0,0,1726.8,823.74,40.38,34.28,12345672,-1,139,3202919,0,0,0
37.297977,-3.684034,741.3,11,0,0,0,0,1731.3,823.28,40.45,34.23,12345673,281.3,239,3203019,0,0,0
37.297977,-3.684034,741.3,11,0,0,0,0,1721.9,824.24,40.45,34.26,12345674,2.84,339,3203119,0,0,0
37.297977,-3.684034,741.3,11,0,0,0,0,1715.2,824.92,40.44,34.27,0,-1,430,3203210,0,0,0
37.297977,-3.684034,741.3,11,0,0,0,0,1735.3,822.88,40.44,34.18,0,-1,530,3203310,0,0,0
37.297977,-3.684034,741.3,11,0,0,0,0,1729.8,823.44,40.17,34.2,0,-1,630,3203410,0,0,0
37.297977,-3.684034,741.3,11,0,0,0,0,1719.4,824.49,40.4,34.29,0,-1,831,3203611,0,0,0
37.297977,-3.684034,741.3,11,0,0,0,0,1716.9,824.75,40.47,34.3,0,-1,960,3203740,0,0,0
37.297977,-3.684034,741.3,11,0,0,0,0,1719.5,824.48,40.45,34.34,0,-1,1060,3203840,0,0,0
37.297977,-3.684034,741.3,11,0,0,0,0,1741.2,822.28,40.31,34.33,0,-1,1160,3203940,0,0,0
37.297977,-3.684034,741.3,11,0,0,0,0,1726.1,823.81,40.55,34.32,0,-1,1260,3204040,0,0,0
37.297977,-3.684034,741.3,11,0,0,0,0,1714,825.04,40.44,34.34,12345671,-1,1367,3204147,0,0,0
37.297977,-3.684034,741.3,11,0,0,0,0,1725.1,823.91,40.35,34.46,12345672,283.5,1468,3204248,0,0,0
37.297977,-3.684034,741.3,11,0,0,0,0,1720.5,824.38,40.53,34.31,12345673,287.7,1568,3204348,0,0,0
37.297977,-3.684034,741.3,11,0,0,0,0,1716.1,824.83,40.33,34.46,12345674,3.34,1668,3204448,0,0,0
37.297977,-3.684034,741.3,11,0,0,0,0,1725.4,823.88,40.58,34.32,0,-1,1784,3204564,0,0,0
37.298172,-3.683914,741.3,11,0,0,0,0,1710.1,825.44,40.45,34.42,0,-1,22,3204663,0,0,0
37.298172,-3.683914,743.6,11,0,0,0,0,1719.7,824.46,40.38,34.37,0,-1,22,3204763,0,0,0
37.298172,-3.683914,743.6,11,0,0,0,0,1710.5,825.4,40.44,34.31,0,-1,122,3204863,0,0,0
37.298172,-3.683914,743.6,11,0,0,0,0,1711.9,825.26,40.55,34.45,0,-1,221,3204962,0,0,0
37.298172,-3.683914,743.6,11,0,0,0,0,1713.8,825.06,40.38,34.41,0,-1,338,3205079,0,0,0
37.298172,-3.683914,743.6,11,0,0,0,0,1722.5,824.18,40.36,34.31,0,-1,437,3205178,0,0,0
37.298172,-3.683914,743.6,11,0,0,0,0,1712.8,825.16,40.44,34.4,0,-1,537,3205278,0,0,0
37.298172,-3.683914,743.6,11,0,0,0,0,1716.3,824.81,40.26,34.24,0,-1,646,3205387,0,0,0
37.298172,-3.683914,743.6,11,0,0,0,0,1700.1,826.46,40.36,34.39,12345671,-1,754,3205495,0,0,0
37.298172,-3.683914,743.6,11,0,0,0,0,1712.6,825.18,40.38,34.42,12345672,282.06,855,3205596,0,0,0
37.29829,-3.683874,743.6,11,0,0,0,0,1704,826.06,40.22,34.28,12345673,284.68,31,3205697,0,0,0
37.29829,-3.683874,745.1,10,0,0,0,0,1704.2,826.04,40.45,34.5,0,-1,22,3205788,0,0,0
37.29829,-3.683874,745.1,10,0,0,0,0,1699.6,826.51,40.33,34.35,0,-1,122,3205888,0,0,0
37.29829,-3.683874,745.1,10,0,0,0,0,1699.4,826.53,40.58,34.41,0,-1,221,3205987,0,0,0
37.29829,-3.683874,745.1,10,0,0,0,0,1694.6,827.02,40.53,34.37,0,-1,322,3206088,0,0,0
37.29829,-3.683874,745.1,10,0,0,0,0,1692.8,827.2,40.31,34.42,0,-1,421,3206187,0,0,0
37.29829,-3.683874,745.1,10,0,0,0,0,1687.9,827.7,40.38,34.5,0,-1,521,3206287,0,0,0
37.29829,-3.683874,745.1,10,0,0,0,0,1675.5,828.97,40.42,34.39,0,-1,621,3206387,0,0,0
37.29829,-3.683874,745.1,10,0,0,0,0,1694.4,827.04,40.47,34.42,0,-1,721,3206487,0,0,0
37.29829,-3.683874,745.1,10,0,0,0,0,1691.6,827.32,40.31,34.55,0,-1,822,3206588,0,0,0
37.298389,-3.683898,745.1,10,0,0,0,0,1679.8,828.53,40.26,34.43,0,-1,23,3206688,0,0,0
37.298389,-3.683898,752.5,12,0,0,0,0,1688,827.69,40.44,34.36,12345674,-1,30,3206795,0,0,0
37.298389,-3.683898,752.5,12,0,0,0,0,1678.7,828.64,40.31,34.48,12345671,287.38,131,3206896,0,0,0
37.298389,-3.683898,752.5,12,0,0,0,0,1682.8,828.22,40.4,34.47,12345672,278.32,256,3207021,0,0,0
37.298389,-3.683898,752.5,12,0,0,0,0,1683.5,828.15,40.36,34.5,12345673,279.72,356,3207121,0,0,0
37.298389,-3.683898,752.5,12,0,0,0,0,1681.8,828.32,40.45,34.61,0,-1,448,3207213,0,0,0
37.298389,-3.683898,752.5,12,0,0,0,0,1674.5,829.07,40.35,34.56,0,-1,548,3207313,0,0,0
37.298389,-3.683898,752.5,12,0,0,0,0,1671,829.43,40.35,34.67,0,-1,648,3207413,0,0,0
37.298389,-3.683898,752.5,12,0,0,0,0,1674.3,829.09,40.29,34.43,0,-1,748,3207513,0,0,0
37.298389,-3.683898,752.5,12,0,0,0,0,1674.1,829.11,40.06,34.58,0,-1,849,3207614,0,0,0
37.298496,-3.68386,752.5,12,0,0,0,0,1660.6,830.49,40.45,34.51,0,-1,23,3207714,0,0,0
37.298496,-3.68386,755.3,12,0,0,0,0,1673.1,829.21,40.42,34.6,0,-1,23,3207828,0,0,0
37.298496,-3.68386,755.3,12,0,0,0,0,1655.1,831.05,40.44,34.6,0,-1,123,3207928,0,0,0
37.298496,-3.68386,755.3,12,0,0,0,0,1659,830.65,40.29,34.55,0,-1,222,3208027,0,0,0
37.298496,-3.68386,755.3,12,0,0,0,0,1653.6,831.21,40.45,34.54,12345674,-1,330,3208135,0,0,0
37.298496,-3.68386,755.3,12,0,0,0,0,1655.9,830.97,40.45,34.53,0,-1,451,3208256,0,0,0
37.298496,-3.68386,755.3,12,0,0,0,0,1660.8,830.47,40.2,34.53,0,-1,551,3208356,0,0,0
37.298496,-3.68386,755.3,12,0,0,0,0,1653.1,831.26,40.55,34.4,0,-1,651,3208456,0,0,0
37.298496,-3.68386,755.3,12,0,0,0,0,1662.4,830.31,40.36,34.63,0,-1,751,3208556,0,0,0
37.298622,-3.683834,755.3,12,0,0,0,0,1659.1,830.64,40.47,34.59,0,-1,22,3208665,0,0,0
37.298622,-3.683834,755.3,12,0,0,0,0,1645.9,831.99,40.36,34.56,0,-1,121,3208764,0,0,0
37.298622,-3.683834,755.3,12,0,0,0,0,1648.2,831.76,40.49,34.63,0,-1,222,3208865,0,0,0
37.298622,-3.683834,755.3,12,0,0,0,0,1661.9,830.36,40.15,34.64,0,-1,322,3208965,0,0,0
37.298622,-3.683834,755.3,12,0,0,0,0,1637.8,832.82,40.24,34.48,0,-1,422,3209065,0,0,0
37.298622,-3.683834,755.3,12,0,0,0,0,1652.4,831.33,40.45,34.7,12345671,-1,530,3209173,0,0,0
37.298622,-3.683834,755.3,12,0,0,0,0,1613.5,835.32,40.35,34.62,12345672,266.38,630,3209273,0,0,0
37.298622,-3.683834,755.3,12,0,0,0,0,1630.1,833.61,40.27,34.5,12345673,270.3,730,3209373,0,0,0
37.298622,-3.683834,755.3,12,0,0,0,0,1634.6,833.15,40.22,34.58,12345674,2.84,840,3209483,0,0,0
37.298622,-3.683834,755.3,12,0,0,0,0,1618.1,834.85,40.47,34.41,0,-1,931,3209574,0,0,0
37.298744,-3.68387,755.3,12,0,0,0,0,1631.7,833.45,40.44,34.22,0,-1,22,3209674,0,0,0
37.298744,-3.68387,755.3,12,0,0,0,0,1632.8,833.34,40.26,33.91,0,-1,122,3209774,0,0,0
37.298744,-3.68387,755.3,12,0,0,0,0,1606.7,836.02,40.27,33.12,0,-1,222,3209874,0,0,0
37.298744,-3.68387,755.3,12,0,0,0,0,1618.4,834.81,40.45,32.35,0,-1,322,3209974,0,0,0
37.298744,-3.68387,755.3,12,0,0,0,0,1611,835.57,40.47,31.9,0,-1,421,3210073,0,0,0
37.298744,-3.68387,755.3,12,0,0,0,0,1617.4,834.92,40.33,30.79,0,-1,521,3210173,0,0,0
37.298744,-3.68387,755.3,12,0,0,0,0,1625.4,834.1,40.4,30.06,0,-1,637,3210289,0,0,0
37.298744,-3.68387,755.3,12,0,0,0,0,1619.1,834.74,40.11,29.29,0,-1,737,3210389,0,0,0
37.298744,-3.68387,755.3,12,0,0,0,0,1626.7,833.96,40.33,28.5,12345671,-1,845,3210497,0,0,0
37.298744,-3.68387,755.3,12,0,0,0,0,1604.8,836.21,40.31,27.83,12345672,260.25,946,3210598,0,0,0
37.298882,-3.683855,755.3,12,0,0,0,0,1612.8,835.39,40.2,27.1,12345673,261.64,31,3210698,0,0,0
37.298882,-3.683855,770.9,11,0,0,0,0,1622.3,834.41,40.44,26.38,12345674,3.25,31,3210799,0,0,0
37.298882,-3.683855,770.9,11,0,0,0,0,1629.1,833.72,40.02,26.03,12345671,270.93,130,3210898,0,0,0
37.298882,-3.683855,770.9,11,0,0,0,0,1598.2,836.89,40.29,25.24,12345672,259.66,230,3210998,0,0,0
37.298882,-3.683855,770.9,11,0,0,0,0,1609.5,835.73,40.31,24.39,12345673,262.18,360,3211128,0,0,0
37.298882,-3.683855,770.9,11,0,0,0,0,1594.5,837.27,40.24,24.14,12345674,3.29,459,3211227,0,0,0
37.298882,-3.683855,770.9,11,0,0,0,0,1606.7,836.02,40.27,23.37,12345671,267.14,594,3211362,0,0,0
37.298882,-3.683855,770.9,11,0,0,0,0,1610.3,835.65,40.15,22.73,12345672,256.96,693,3211461,0,0,0
37.298882,-3.683855,770.9,11,0,0,0,0,1605.2,836.17,40.47,22.52,12345673,258.22,794,3211562,0,0,0
37.299026,-3.683825,770.9,11,0,0,0,0,1595.4,837.18,40.26,21.81,12345674,2.75,31,3211663,0,0,0
37.299026,-3.683825,770.9,11,0,0,0,0,1602.4,836.46,40.44,21.62,0,-1,122,3211754,0,0,0
37.299026,-3.683825,770.9,11,0,0,0,0,1605.4,836.15,40.22,21.22,0,-1,222,3211854,0,0,0
37.299026,-3.683825,770.9,11,0,0,0,0,1583.3,838.43,40.4,19.26,0,-1,892,3212524,0,0,0
37.299026,-3.683825,770.9,11,0,0,0,0,1597,837.01,40.29,19.07,0,-1,991,3212623,0,0,0
37.299026,-3.683825,770.9,11,0,0,0,0,1594,837.32,40.33,18.76,12345671,-1,1100,3212732,0,0,0
37.299133,-3.683946,803.2,12,0,0,0,0,1585.1,838.24,40.18,18.42,12345672,254.84,30,3212832,0,0,0
37.299133,-3.683946,803.2,12,0,0,0,0,1590.8,837.65,40.13,18.29,12345673,255.74,130,3212932,0,0,0
37.299133,-3.683946,803.2,12,0,0,0,0,1600.6,836.64,40.35,18.16,12345674,2.7,230,3213032,0,0,0
37.299133,-3.683946,803.2,12,0,0,0,0,1583.3,838.43,40.22,18.01,12345671,265.25,329,3213131,0,0,0
37.299133,-3.683946,803.2,12,0,0,0,0,1592.6,837.47,40.22,17.96,12345672,252.36,441,3213243,0,0,0
37.299133,-3.683946,803.2,12,0,0,0,0,1575.9,839.19,40.24,17.65,12345673,254.43,541,3213343,0,0,0
37.299133,-3.683946,803.2,12,0,0,0,0,1583.4,838.42,40.27,17.47,0,-1,633,3213435,0,0,0
37.299133,-3.683946,803.2,12,0,0,0,0,1571.9,839.6,40.2,17.43,0,-1,733,3213535,0,0,0
37.299274,-3.683907,803.2,12,0,0,0,0,1577.3,839.04,40.35,17.24,0,-1,23,3213636,0,0,0
37.299274,-3.683907,803.2,12,0,0,0,0,1575,839.28,40.17,17.18,0,-1,123,3213736,0,0,0
37.299274,-3.683907,803.2,12,0,0,0,0,1576.5,839.13,40.33,16.95,0,-1,222,3213835,0,0,0
37.299274,-3.683907,803.2,12,0,0,0,0,1585.9,838.16,40.2,16.88,0,-1,323,3213936,0,0,0
37.299274,-3.683907,803.2,12,0,0,0,0,1569.1,839.89,40.47,16.67,0,-1,452,3214065,0,0,0
37.299274,-3.683907,803.2,12,0,0,0,0,1574,839.38,40.27,16.64,0,-1,552,3214165,0,0,0
37.299274,-3.683907,803.2,12,0,0,0,0,1575,839.28,40.35,16.48,0,-1,652,3214265,0,0,0
37.299274,-3.683907,803.2,12,0,0,0,0,1568.3,839.97,40.15,16.51,12345674,-1,759,3214372,0,0,0
37.299274,-3.683907,803.2,12,0,0,0,0,1564.1,840.41,40.13,16.34,0,-1,852,3214465,0,0,0
37.299274,-3.683907,803.2,12,0,0,0,0,1569.2,839.88,40.35,16.33,0,-1,952,3214565,0,0,0
37.299274,-3.683907,803.2,12,0,0,0,0,1568.7,839.93,40.13,16.2,0,-1,1052,3214665,0,0,0
37.299408,-3.683865,803.2,12,0,0,0,0,1568.3,839.97,40.33,16.13,0,-1,23,3214765,0,0,0
37.299408,-3.683865,811.7,12,0,0,0,0,1560.5,840.78,40.26,16.19,0,-1,23,3214885,0,0,0
37.299408,-3.683865,811.7,12,0,0,0,0,1576,839.18,40.11,16.08,0,-1,123,3214985,0,0,0
37.299408,-3.683865,811.7,12,0,0,0,0,1559.8,840.85,40.17,16.06,0,-1,238,3215100,0,0,0
37.299408,-3.683865,811.7,12,0,0,0,0,1570,839.8,40.18,16.1,0,-1,337,3215199,0,0,0
37.299408,-3.683865,811.7,12,0,0,0,0,1574.1,839.37,40.15,15.89,0,-1,437,3215299,0,0,0
37.299408,-3.683865,811.7,12,0,0,0,0,1562.3,840.59,40.22,15.84,12345671,-1,544,3215406,0,0,0
37.299408,-3.683865,811.7,12,0,0,0,0,1565.9,840.22,40.09,15.89,12345672,248.89,645,3215507,0,0,0
37.299408,-3.683865,811.7,12,0,0,0,0,1562,840.62,40.11,15.69,12345673,248.53,746,3215608,0,0,0
37.299553,-3.683868,811.7,12,0,0,0,0,1555.2,841.33,40.17,15.8,0,-1,23,3215726,0,0,0
37.299553,-3.683868,811.7,12,0,0,0,0,1555.8,841.26,40.44,15.68,0,-1,123,3215826,0,0,0
37.299553,-3.683868,811.7,12,0,0,0,0,1553.1,841.54,40.09,15.66,0,-1,223,3215926,0,0,0
37.299553,-3.683868,811.7,12,0,0,0,0,1561.4,840.69,40.15,15.64,0,-1,323,3216026,0,0,0
37.299553,-3.683868,811.7,12,0,0,0,0,1549.7,841.9,39.91,15.58,0,-1,422,3216125,0,0,0
37.299553,-3.683868,811.7,12,0,0,0,0,1554.5,841.4,40.02,15.64,0,-1,522,3216225,0,0,0
37.299553,-3.683868,811.7,12,0,0,0,0,1549.1,841.96,40.18,15.48,0,-1,622,3216325,0,0,0
37.299553,-3.683868,811.7,12,0,0,0,0,1552.6,841.6,40.18,15.48,0,-1,722,3216425,0,0,0
37.299553,-3.683868,811.7,12,0,0,0,0,1551.6,841.7,40.11,15.53,0,-1,826,3216529,0,0,0
37.299553,-3.683868,811.7,12,0,0,0,0,1553.8,841.47,40.06,15.56,12345674,-1,935,3216638,0,0,0
37.299553,-3.683868,811.7,12,0,0,0,0,1544.4,842.44,40,15.67,0,-1,1027,3216730,0,0,0
37.299553,-3.683868,811.7,12,0,0,0,0,1545.3,842.35,39.89,15.36,0,-1,1127,3216830,0,0,0
37.299553,-3.683868,811.7,12,0,0,0,0,1521.1,844.86,40.13,15.53,0,-1,1227,3216930,0,0,0
37.299553,-3.683868,811.7,12,0,0,0,0,1549,841.97,40.13,15.47,0,-1,1327,3217030,0,0,0
37.299553,-3.683868,811.7,12,0,0,0,0,1540.7,842.83,40.08,15.4,0,-1,1426,3217129,0,0,0
37.299553,-3.683868,811.7,12,0,0,0,0,1554.9,841.36,40,15.51,0,-1,1526,3217229,0,0,0
37.299553,-3.683868,811.7,12,0,0,0,0,1540.8,842.82,39.95,15.45,0,-1,1650,3217353,0,0,0
37.299553,-3.683868,811.7,12,0,0,0,0,1535.5,843.36,40.04,15.36,0,-1,1750,3217453,0,0,0
37.299553,-3.683868,811.7,12,0,0,0,0,1547.3,842.14,40.09,15.39,0,-1,1850,3217553,0,0,0
37.299553,-3.683868,811.7,12,0,0,0,0,1542.9,842.6,40.02,15.35,12345671,-1,1959,3217662,0,0,0
37.299553,-3.683868,811.7,12,0,0,0,0,1541.3,842.76,39.86,15.46,12345672,245.06,2060,3217763,0,0,0
37.299553,-3.683868,811.7,12,0,0,0,0,1531.1,843.82,39.91,15.34,12345673,244.16,2160,3217863,0,0,0
37.299553,-3.683868,811.7,12,0,0,0,0,1535,843.42,39.95,15.38,12345674,2.97,2261,3217964,0,0,0
37.299553,-3.683868,811.7,12,0,0,0,0,1527.3,844.21,39.8,15.41,0,-1,2353,3218056,0,0,0
37.299553,-3.683868,811.7,12,0,0,0,0,1530.5,843.88,40,15.4,0,-1,2472,3218175,0,0,0
37.299553,-3.683868,811.7,12,0,0,0,0,1531.5,843.78,39.95,15.43,0,-1,2580,3218283,0,0,0
37.299553,-3.683868,811.7,12,0,0,0,0,1530.2,843.91,40.08,15.39,0,-1,2680,3218383,0,0,0
37.299553,-3.683868,811.7,12,0,0,0,0,1526.8,844.27,39.71,15.34,0,-1,2780,3218483,0,0,0
37.299553,-3.683868,811.7,12,0,0,0,0,1513.3,845.67,39.88,15.25,0,-1,2880,3218583,0,0,0
37.299896,-3.683915,811.7,12,0,0,0,0,1522.1,844.75,39.89,15.38,0,-1,22,3218684,0,0,0
37.299896,-3.683915,831.5,11,0,0,0,0,1529.4,844,39.64,15.35,0,-1,23,3218784,0,0,0
37.299896,-3.683915,831.5,11,0,0,0,0,1514.7,845.52,40.04,15.4,0,-1,122,3218883,0,0,0
37.299896,-3.683915,831.5,11,0,0,0,0,1524,844.56,40.04,15.36,12345671,-1,242,3219003,0,0,0
37.299896,-3.683915,831.5,11,0,0,0,0,1512.8,845.72,40.02,15.36,12345672,240.73,343,3219104,0,0,0
37.299896,-3.683915,831.5,11,0,0,0,0,1518,845.18,39.93,15.49,12345673,241.05,444,3219205,0,0,0
37.299896,-3.683915,831.5,11,0,0,0,0,1518.1,845.17,39.8,15.47,12345674,2.79,544,3219305,0,0,0
37.299896,-3.683915,831.5,11,0,0,0,0,1512.3,845.77,39.8,15.52,0,-1,635,3219396,0,0,0
37.299896,-3.683915,831.5,11,0,0,0,0,1504.8,846.55,39.71,15.58,0,-1,735,3219496,0,0,0
37.299896,-3.683915,831.5,11,0,0,0,0,1519.3,845.04,39.86,15.51,0,-1,835,3219596,0,0,0
37.299995,-3.683928,831.5,11,0,0,0,0,1500.8,846.96,40.04,15.51,0,-1,22,3219696,0,0,0
37.299995,-3.683928,835.5,12,0,0,0,0,1517.2,845.26,39.91,15.51,0,-1,22,3219804,0,0,0
37.299995,-3.683928,835.5,12,0,0,0,0,1503.9,846.64,40,15.45,0,-1,122,3219904,0,0,0
37.299995,-3.683928,835.5,12,0,0,0,0,1518.6,845.12,39.66,15.54,0,-1,222,3220004,0,0,0
37.299995,-3.683928,835.5,12,0,0,0,0,1513.3,845.67,39.7,15.37,0,-1,322,3220104,0,0,0
37.299995,-3.683928,835.5,12,0,0,0,0,1502.3,846.81,39.79,15.6,0,-1,421,3220203,0,0,0
37.299995,-3.683928,835.5,12,0,0,0,0,1503.9,846.64,39.64,15.57,0,-1,521,3220303,0,0,0
37.299995,-3.683928,835.5,12,0,0,0,0,1491.8,847.9,39.73,15.57,12345671,-1,629,3220411,0,0,0
37.299995,-3.683928,835.5,12,0,0,0,0,1506.6,846.36,39.86,15.47,12345672,238.52,729,3220511,0,0,0
37.300091,-3.683936,835.5,12,0,0,0,0,1497.5,847.31,39.68,15.62,12345673,237.21,31,3220651,0,0,0
37.300091,-3.683936,835.5,12,0,0,0,0,1499.4,847.11,39.88,15.59,12345674,2.84,131,3220751,0,0,0
37.300091,-3.683936,835.5,12,0,0,0,0,1493.1,847.76,39.66,15.51,0,-1,226,3220846,0,0,0
37.300091,-3.683936,835.5,12,0,0,0,0,1489.2,848.17,39.62,15.5,0,-1,326,3220946,0,0,0
37.300091,-3.683936,835.5,12,0,0,0,0,1497.9,847.27,39.53,15.58,0,-1,426,3221046,0,0,0
37.300091,-3.683936,835.5,12,0,0,0,0,1485.6,848.54,39.57,15.54,0,-1,526,3221146,0,0,0
37.300091,-3.683936,835.5,12,0,0,0,0,1493.5,847.72,39.82,15.66,0,-1,626,3221246,0,0,0
37.300091,-3.683936,835.5,12,0,0,0,0,1493.2,847.75,39.71,15.73,0,-1,735,3221355,0,0,0
37.300091,-3.683936,835.5,12,0,0,0,0,1488.6,848.23,39.71,15.67,0,-1,838,3221458,0,0,0
37.300091,-3.683936,835.5,12,0,0,0,0,1494.1,847.66,39.73,15.57,0,-1,939,3221559,0,0,0
37.300091,-3.683936,835.5,12,0,0,0,0,1500.8,846.96,39.44,15.88,0,-1,1039,3221659,0,0,0
37.300091,-3.683936,835.5,12,0,0,0,0,1488.1,848.28,39.44,15.72,12345671,-1,1147,3221767,0,0,0
37.300091,-3.683936,835.5,12,0,0,0,0,1492.3,847.85,39.41,15.85,12345672,233.52,1247,3221867,0,0,0
37.300091,-3.683936,835.5,12,0,0,0,0,1493.7,847.7,39.57,15.65,12345673,235.5,1347,3221967,0,0,0
37.300091,-3.683936,835.5,12,0,0,0,0,1487.1,848.39,39.5,15.67,12345674,3.06,1447,3222067,0,0,0
37.300091,-3.683936,835.5,12,0,0,0,0,1482.7,848.85,39.61,15.91,12345671,247,1546,3222166,0,0,0
37.300091,-3.683936,835.5,12,0,0,0,0,1482.2,848.9,39.57,15.74,12345672,234.1,1677,3222297,0,0,0
37.300091,-3.683936,835.5,12,0,0,0,0,1482.5,848.87,39.68,15.67,0,-1,1768,3222388,0,0,0
37.300091,-3.683936,835.5,12,0,0,0,0,1475.4,849.61,39.39,15.84,0,-1,1868,3222488,0,0,0
37.300091,-3.683936,835.5,12,0,0,0,0,1476,849.54,39.53,15.84,0,-1,1969,3222589,0,0,0
37.300266,-3.684035,835.5,12,0,0,0,0,1473.9,849.76,39.46,15.83,0,-1,23,3222689,0,0,0
37.300266,-3.684035,852.5,12,0,0,0,0,1479.1,849.22,39.55,15.92,0,-1,22,3222789,0,0,0
37.300266,-3.684035,852.5,12,0,0,0,0,1474.8,849.67,39.3,15.86,0,-1,122,3222889,0,0,0
37.300266,-3.684035,852.5,12,0,0,0,0,1467,850.48,39.46,15.8,0,-1,222,3222989,0,0,0
37.300266,-3.684035,852.5,12,0,0,0,0,1473.5,849.81,39.43,15.76,0,-1,330,3223097,0,0,0
37.300266,-3.684035,852.5,12,0,0,0,0,1475.9,849.56,39.66,15.73,0,-1,429,3223196,0,0,0
37.300266,-3.684035,852.5,12,0,0,0,0,1466.8,850.5,39.53,15.91,0,-1,529,3223296,0,0,0
37.300266,-3.684035,852.5,12,0,0,0,0,1474.2,849.73,39.21,15.98,12345673,-1,637,3223404,0,0,0
